Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555371704	-309.636	391.62	818.376	120.122	-114.5122	49.02439	-262	-226	-274	0.2836181	0.1908017	-0.1925413	-0.9198279
5	100	1555371704	-287.676	441.396	849.12	132.1951	-117.3171	55.73171	-273	-230	-264	0.2836069	0.1835078	-0.2067019	-0.9182409
5	100	1555371704	-203.496	548.268	856.44	142.439	-111.9512	56.34146	-284	-239	-254	0.2837586	0.1766411	-0.2218085	-0.9160131
5	100	1555371704	-193.248	644.892	833.016	133.4146	-97.56097	45.36586	-294	-246	-242	0.2834901	0.17069	-0.2365184	-0.9135411
5	100	1555371704	-111.264	646.356	759.816	112.439	-83.17073	30	-303	-252	-229	0.2826186	0.1657155	-0.2491226	-0.9113743
5	100	1555371704	-46.848	693.204	704.916	90.60976	-81.09756	15.60976	-310	-257	-220	0.2810911	0.1612903	-0.2595599	-0.9097263
5	100	1555371704	-71.736	644.892	686.616	79.5122	-91.21951	6.219512	-314	-262	-208	0.2785003	0.1560717	-0.2685934	-0.9088107
5	100	1555371704	-119.316	551.196	711.504	84.63415	-105.3659	11.58537	-321	-266	-202	0.2755537	0.149968	-0.2778405	-0.9079562
5	100	1555371704	-165.432	500.688	740.784	95.97561	-127.1951	23.65854	-328	-268	-195	0.2727994	0.1421857	-0.2883389	-0.9067659
5	100	1555371704	-218.136	512.4	792.024	118.1707	-141.8293	39.63415	-334	-273	-182	0.2704859	0.1330912	-0.3008209	-0.9047822
5	100	1555371704	-210.816	553.392	829.356	142.3171	-144.1463	55	-344	-277	-171	0.2689069	0.1234169	-0.3155309	-0.9016083
5	100	1555371704	-123.708	666.852	754.692	150.4878	-140.9756	60.48781	-353	-281	-155	0.2679387	0.1140477	-0.3314005	-0.8974273
5	100	1555371704	-48.312	766.404	764.94	148.2927	-140	59.2683	-364	-286	-138	0.2667861	0.1046785	-0.347087	-0.8929716
5	100	1555371704	31.476	773.724	675.636	141.7073	-130.9756	47.19512	-375	-288	-123	0.2654195	0.09585864	-0.3622547	-0.8883328
5	100	1555371704	57.828	675.636	608.292	124.8781	-120.9756	36.95122	-381	-291	-108	0.2632863	0.08786279	-0.3759575	-0.8840907
5	100	1555371704	62.952	607.56	599.508	112.6829	-114.3902	31.21951	-388	-294	-92	0.2609272	0.08041627	-0.3881649	-0.8802149
5	100	1555371704	98.82	603.9	570.228	108.2927	-112.439	30.12195	-393	-296	-79	0.2585976	0.07303079	-0.3995788	-0.8764306
5	100	1555371704	51.972	570.228	451.644	88.41463	-104.2683	30	-400	-298	-66	0.2562959	0.06604206	-0.4098941	-0.8728904
5	100	1555371704	78.324	567.3	466.284	75.48781	-119.1463	42.68293	-406	-299	-51	0.2545968	0.05786309	-0.418775	-0.869747
5	100	1555371704	136.152	734.196	516.06	92.92683	-141.2195	54.87805	-410	-301	-44	0.2530296	0.04773095	-0.4284799	-0.8660848
5	100	1555371705	193.98	794.22	628.788	130.7317	-153.1707	65.48781	-417	-300	-35	0.2514521	0.03659169	-0.440962	-0.8608051
5	100	1555371705	196.176	920.124	636.108	146.8293	-149.8781	67.19512	-426	-300	-13	0.2499164	0.02554399	-0.4554887	-0.8540605
5	100	1555371705	227.652	968.436	631.716	134.2683	-125.8537	52.31707	-433	-298	3	0.2484404	0.01617481	-0.4692831	-0.8472244
5	100	1555371705	180.804	927.444	591.456	104.5122	-100	36.58537	-440	-298	20	0.2467223	0.008697775	-0.480575	-0.8414869
5	100	1555371705	175.68	923.052	544.608	69.2683	-73.78049	19.39024	-443	-299	35	0.2450063	0.003234962	-0.4887539	-0.8373058
5	100	1555371705	109.068	849.12	549	40.36586	-61.34146	10.48781	-446	-297	43	0.2429675	-0.001037629	-0.4940336	-0.8348033
5	100	1555371705	72.468	822.036	589.992	35.36586	-61.58537	13.17073	-447	-298	50	0.2411542	-0.005279702	-0.4981231	-0.8328806
5	100	1555371705	122.976	860.1	622.2	42.68293	-69.14634	19.87805	-448	-296	57	0.2394389	-0.009979553	-0.5025788	-0.8306528
5	100	1555371705	268.644	942.816	584.136	52.43903	-79.87805	30.12195	-449	-295	62	0.2379005	-0.015656	-0.5079195	-0.8277535
5	100	1555371705	353.556	912.072	503.616	70.85366	-90.36585	36.95122	-453	-295	71	0.2365469	-0.02218696	-0.51442	-0.8239692
5	100	1555371705	428.22	811.788	361.608	92.43903	-105.2439	44.2683	-455	-292	80	0.2350677	-0.02945036	-0.52266	-0.8189642
5	100	1555371705	427.488	846.924	293.532	109.8781	-122.0732	49.39024	-458	-291	93	0.2333997	-0.03790399	-0.5323954	-0.8127995
5	100	1555371705	426.024	862.296	373.32	116.9512	-121.9512	44.5122	-462	-290	107	0.2312382	-0.04654073	-0.5431684	-0.8058107
5	100	1555371705	415.044	895.236	382.836	97.31708	-104.1463	29.5122	-464	-288	121	0.2287901	-0.05410932	-0.5528428	-0.7994323
5	100	1555371705	398.94	835.944	367.464	62.56098	-79.39024	9.146341	-466	-285	130	0.2258379	-0.05963317	-0.5602588	-0.794702
5	100	1555371705	336.72	799.344	406.26	17.68293	-60.48781	-9.268293	-467	-283	145	0.2225134	-0.06360058	-0.5641652	-0.7925657
5	100	1555371705	251.076	772.992	409.188	-1.341463	-44.87805	-16.82927	-463	-282	152	0.2188974	-0.06628621	-0.5657827	-0.7921995
5	100	1555371705	188.856	745.908	502.152	-7.804878	-34.63415	-18.78049	-464	-282	153	0.2156273	-0.0684225	-0.5662709	-0.7925657
5	100	1555371705	226.188	856.44	476.532	-9.02439	-29.5122	-11.58537	-460	-284	153	0.2130809	-0.0699179	-0.5664541	-0.7929929
5	100	1555371705	255.468	829.356	511.668	-6.463415	-46.34146	-13.65854	-460	-281	154	0.2099964	-0.07223731	-0.5669729	-0.7932371
5	100	1555371705	277.428	865.224	426.024	-1.707317	-50	-15.73171	-459	-284	156	0.2065199	-0.07510605	-0.567919	-0.7932066
5	100	1555371705	314.76	953.064	469.212	13.17073	-48.29268	-9.390244	-457	-283	159	0.2032822	-0.07785272	-0.569567	-0.7925962
5	100	1555371705	297.924	898.896	477.264	25.60976	-50.97561	-7.317073	-455	-283	163	0.2002793	-0.08053835	-0.572161	-0.7912229
5	100	1555371705	225.456	883.524	761.28	61.95122	-56.70732	-1.95122	-454	-283	167	0.1974585	-0.08331553	-0.5759758	-0.788873
5	100	1555371705	227.652	747.372	465.552	55.36586	-13.04878	7.926829	-453	-283	171	0.1965088	-0.08496353	-0.5810419	-0.7852107
5	100	1555371705	139.812	792.024	551.196	26.21951	-26.21951	-4.02439	-453	-281	180	0.1955527	-0.08560442	-0.5840632	-0.7831355
5	100	1555371705	99.552	756.156	521.916	29.5122	-0.6097561	0.4878049	-452	-281	182	0.1950835	-0.08587909	-0.5863826	-0.7814875
5	100	1555371705	128.1	803.736	530.7	28.17073	11.82927	-0.3658537	-452	-278	184	0.1954373	-0.08502457	-0.5884579	-0.779931
5	100	1555371705	100.284	739.32	529.968	51.95122	29.63415	8.170732	-452	-278	186	0.1969856	-0.08316294	-0.5908689	-0.7779168
5	100	1555371705	142.74	860.832	409.188	47.31707	28.04878	14.5122	-451	-278	191	0.1998148	-0.08075198	-0.5941343	-0.7749565
5	100	1555371705	242.292	883.524	396.012	27.19512	19.02439	10.12195	-453	-276	193	0.2018027	-0.07928709	-0.5962401	-0.7729728
5	100	1555371705	254.004	887.916	382.836	20.12195	7.926829	6.585366	-454	-275	197	0.2030692	-0.07846308	-0.5977355	-0.771569
5	100	1555371705	313.296	858.636	378.444	23.17073	13.78049	14.39024	-455	-275	197	0.2043692	-0.07800531	-0.5992004	-0.7701346
5	100	1555371705	278.16	819.108	391.62	27.92683	8.780488	22.19512	-456	-272	196	0.2063299	-0.07779168	-0.6007874	-0.768395
5	100	1555371705	281.82	824.964	406.992	49.02439	6.585366	31.46342	-458	-271	201	0.2086457	-0.07812738	-0.6032899	-0.7657704
5	100	1555371705	248.88	858.636	442.86	83.90244	10.48781	40.4878	-460	-270	203	0.2120369	-0.07824946	-0.6078677	-0.7611927
5	100	1555371705	246.684	917.928	536.556	113.9024	17.68293	49.5122	-465	-265	209	0.2162926	-0.07797479	-0.6139103	-0.75515
5	100	1555371705	277.428	888.648	476.532	166.7073	53.17073	66.21951	-468	-261	220	0.2231355	-0.07586902	-0.6234016	-0.7455367
5	100	1555371705	439.2	1047.492	331.596	137.0732	57.92683	60.85366	-474	-256	228	0.2314738	-0.0725425	-0.63155	-0.7364116
5	100	1555371705	477.996	1095.804	321.348	126.7073	36.09756	53.29268	-482	-249	236	0.2382312	-0.07013153	-0.6387524	-0.7282327
5	100	1555371705	528.504	1108.248	283.284	127.0732	24.63415	45	-487	-245	247	0.2433469	-0.06826991	-0.6460158	-0.7202674
5	100	1555371705	588.528	1101.66	216.672	133.0488	23.41463	51.21951	-491	-237	252	0.2483115	-0.06668294	-0.6535844	-0.7118442
5	100	1555371705	715.896	1132.404	73.932	135.1219	18.53659	57.43903	-495	-231	261	0.2536671	-0.06564531	-0.6614277	-0.7027497
5	100	1555371705	713.7	1190.232	110.532	136.8293	-11.58537	58.29268	-499	-224	273	0.2579648	-0.06591998	-0.6695761	-0.6933805
5	100	1555371705	701.988	1090.68	32.94	120.6098	-31.82927	56.21951	-503	-217	282	0.2605799	-0.06799525	-0.6776941	-0.6842555
5	100	1555371705	666.852	920.124	38.796	94.5122	-42.92683	50.36586	-505	-208	292	0.2619832	-0.07101657	-0.6845301	-0.6765648
5	100	1555371705	492.636	690.276	74.664	89.39024	-65.12196	56.95122	-508	-205	298	0.2622038	-0.07544176	-0.690756	-0.6696371
5	100	1555371705	367.464	710.772	125.172	102.3171	-72.68293	71.82927	-508	-196	307	0.2622107	-0.08136235	-0.6978668	-0.6615193
5	100	1555371705	470.676	724.68	83.448	112.8049	-61.09756	64.87805	-509	-190	319	0.2628138	-0.08697775	-0.7053133	-0.6526078
5	100	1555371705	442.86	557.784	-28.548	96.46342	-48.04878	40.60976	-511	-183	329	0.2630214	-0.09067049	-0.7121189	-0.6445814
5	100	1555371705	423.828	469.944	-131.76	102.0732	-37.31707	36.95122	-510	-175	338	0.2631831	-0.0929899	-0.7186499	-0.6368908
5	100	1555371705	476.532	608.292	-134.688	117.439	-41.58537	39.39024	-509	-171	345	0.2636597	-0.09509568	-0.7256081	-0.6284372
5	100	1555371705	475.8	715.164	-114.192	120.8537	-40.4878	43.29268	-510	-163	356	0.2641806	-0.09723197	-0.732841	-0.6194342
5	100	1555371705	483.852	919.392	-90.036	126.2195	-37.80488	41.21951	-510	-153	365	0.2648145	-0.09933775	-0.740379	-0.6097903
5	100	1555371705	497.76	1037.976	-40.26	122.561	-19.87805	16.21951	-512	-146	375	0.2656912	-0.09988708	-0.7473678	-0.6007264
5	100	1555371705	605.364	1089.216	-86.376	111.0976	19.26829	-52.19512	-510	-138	382	0.2653566	-0.09601123	-0.7537462	-0.5934935
5	100	1555371705	488.976	918.66	-62.952	117.0732	51.58537	-54.14634	-509	-134	386	0.2665611	-0.08798486	-0.7590869	-0.5873592
5	100	1555371705	376.248	783.972	-130.296	134.7561	29.5122	-47.80488	-508	-130	392	0.2676333	-0.07943968	-0.7652822	-0.5800043
5	100	1555371705	274.5	746.64	-60.024	149.2683	4.878049	-35.36586	-506	-126	397	0.2671788	-0.07290872	-0.7725761	-0.571337
5	100	1555371705	216.672	771.528	-81.252	166.7073	16.34146	-21.58537	-505	-117	404	0.2673224	-0.06698813	-0.7806025	-0.5609912
5	100	1555371705	239.364	787.632	-110.532	175.8537	50.60976	-6.097561	-505	-110	411	0.270153	-0.06027406	-0.7883847	-0.5493942
5	100	1555371705	281.82	742.248	-320.616	172.8049	73.29269	-11.46342	-506	-99	418	0.2749661	-0.05212561	-0.7955565	-0.5373699
5	100	1555371705	428.22	637.572	-408.456	167.0732	74.02439	2.073171	-510	-90	422	0.2805648	-0.0446791	-0.8015991	-0.5260475
5	100	1555371705	505.812	725.412	-560.712	137.1951	71.21951	13.65854	-514	-80	428	0.2867733	-0.03802606	-0.8067263	-0.5152745
5	100	1555371705	534.36	736.392	-555.588	114.1463	37.68293	8.292683	-517	-71	429	0.306202	-0.008880886	-0.8117924	-0.4971465
5	100	1555371705	409.188	813.252	-390.156	85.73171	13.90244	9.268293	-523	-64	432	0.3166185	0.008117924	-0.815363	-0.484634
5	100	1555371705	391.62	883.524	-406.26	77.56097	-2.195122	-0.4878049	-521	-58	436	0.3263317	0.02642903	-0.8184454	-0.4721824
5	100	1555371705	414.312	809.592	-375.516	50.4878	-2.195122	-4.512195	-522	-54	438	0.3376798	0.04953154	-0.8200629	-0.4593646
5	100	1555371705	486.048	785.436	-374.784	43.41463	-9.634147	-0.8536586	-520	-50	439	0.3454882	0.06631672	-0.82107	-0.4495376
5	100	1555371705	512.4	680.028	-390.888	38.17073	-24.26829	-0.9756098	-520	-47	444	0.3495868	0.07803582	-0.8224127	-0.441969
5	100	1555371705	488.976	619.272	-390.156	35	-30.60976	1.829268	-518	-45	448	0.3515132	0.08603168	-0.8239692	-0.4360179
5	100	1555371705	370.392	559.98	-249.612	38.04878	-43.53659	17.92683	-516	-42	449	0.3518571	0.09091464	-0.8261361	-0.4306162
5	100	1555371705	339.648	632.448	-206.424	55.60976	-40.4878	28.41463	-513	-37	455	0.3516096	0.09372234	-0.8290658	-0.424543
5	100	1555371705	333.06	751.032	-221.796	53.41463	-22.07317	29.7561	-509	-32	459	0.3515194	0.09540086	-0.8320872	-0.4182867
5	100	1555371705	441.396	698.328	-323.544	40.60976	1.707317	30.73171	-511	-27	461	0.3525409	0.09598071	-0.8341624	-0.4131291
5	100	1555371705	579.744	746.64	-349.896	26.21951	12.56098	30.36585	-510	-25	460	0.3544154	0.09573656	-0.8352611	-0.4093448
5	100	1555371705	712.968	680.028	-407.724	26.70732	14.7561	27.07317	-515	-22	463	0.3560253	0.09491257	-0.8361157	-0.4063845
5	100	1555371705	743.712	693.204	-426.024	33.53659	10.36585	29.5122	-514	-17	462	0.3569997	0.09323405	-0.8373364	-0.4033937
5	100	1555371705	685.884	658.068	-389.424	38.90244	8.780488	38.04878	-516	-12	464	0.357689	0.09060945	-0.8389539	-0.4000061
5	100	1555371705	678.564	724.68	-383.568	29.63415	2.682927	38.90244	-519	-7	465	0.3578218	0.08661153	-0.8407239	-0.3970458
5	100	1555371705	636.108	691.74	-302.316	23.53659	-4.512195	39.02439	-518	-3	466	0.3574025	0.08197272	-0.8423719	-0.3949095
5	100	1555371705	555.588	726.876	-284.016	20.12195	-4.634147	35	-520	0	466	0.3569291	0.07745598	-0.8438978	-0.3929868
5	100	1555371705	521.916	650.748	-273.036	19.87805	-1.585366	34.63415	-520	3	466	0.3566984	0.07339702	-0.8451796	-0.3912168
5	100	1555371705	524.112	634.644	-270.84	26.95122	2.926829	39.39024	-520	6	468	0.356866	0.06952117	-0.8464919	-0.3889279
5	100	1555371705	617.076	663.924	-368.928	42.56098	20.85366	43.78049	-522	10	468	0.3579409	0.06604206	-0.8478652	-0.3855403
5	100	1555371705	644.16	666.12	-360.876	51.34146	12.68293	47.43903	-523	16	468	0.3592459	0.06225776	-0.8495438	-0.3812372
5	100	1555371705	648.552	652.944	-403.332	60.12195	20	50.73171	-526	22	469	0.3602138	0.05777154	-0.851558	-0.3765069
5	100	1555371705	632.448	540.216	-450.912	62.56098	13.78049	54.2683	-527	30	468	0.3610671	0.05255288	-0.8536637	-0.3716544
5	100	1555371705	589.26	376.248	-480.192	68.04878	10.12195	61.82927	-529	38	469	0.3615824	0.04635762	-0.8560442	-0.3664663
5	100	1555371705	607.56	306.708	-536.556	64.63415	0.3658537	69.7561	-530	45	470	0.3615668	0.03903318	-0.8586689	-0.3611561
5	100	1555371705	648.552	285.48	-456.036	68.78049	-8.780488	77.31708	-534	53	473	0.3611501	0.03048799	-0.8614154	-0.3558153
5	100	1555371705	622.2	308.172	-522.648	75.60976	-6.219512	76.34147	-533	62	473	0.3605449	0.02163762	-0.8644063	-0.3497726
5	100	1555371705	709.308	226.188	-507.276	77.07317	-6.463415	67.80488	-532	71	476	0.359874	0.01324503	-0.867214	-0.3438826
5	100	1555371705	675.636	338.184	-430.416	91.09756	-3.292683	64.87805	-532	81	479	0.3589576	0.004791406	-0.8700522	-0.3378399
5	100	1555371705	647.82	284.016	-607.56	57.56098	-4.02439	50	-530	90	479	0.3583938	-0.003295999	-0.8720664	-0.3332316
5	100	1555371705	677.832	530.7	-698.328	11.70732	-13.04878	32.68293	-532	98	477	0.3564846	-0.01165807	-0.8731955	-0.3321329
5	100	1555371705	628.788	700.524	-680.028	-22.19512	-25.60976	18.78049	-532	101	478	0.3533551	-0.01950133	-0.8735008	-0.3342997
5	100	1555371705	647.088	913.536	-670.512	-13.17073	-17.43902	8.414635	-529	99	480	0.3505537	-0.02520829	-0.8734397	-0.3370159
5	100	1555371706	639.036	1000.644	-808.86	-30	-13.41463	9.02439	-529	100	479	0.3488114	-0.02883999	-0.8734702	-0.3384503
5	100	1555371706	532.164	1163.88	-443.592	8.04878	-14.63415	13.04878	-529	100	481	0.3469869	-0.03186132	-0.873867	-0.3390301
5	100	1555371706	376.98	1283.196	-297.192	46.58537	12.68293	15.48781	-529	102	480	0.3469369	-0.03320414	-0.8748741	-0.3363445
5	100	1555371706	254.004	1165.344	-378.444	51.70732	33.29268	10.60976	-527	108	479	0.3487741	-0.03357036	-0.875576	-0.3325602
5	100	1555371706	264.252	989.664	-374.052	32.92683	12.56098	3.902439	-530	111	479	0.3496852	-0.03491317	-0.8760033	-0.3303323
5	100	1555371706	332.328	795.684	-433.344	6.585366	0.3658537	-2.073171	-531	113	479	0.3486201	-0.03735466	-0.8764306	-0.3300577
5	100	1555371706	458.232	507.276	-427.488	-2.560976	4.390244	-3.170732	-529	112	479	0.336645	-0.0249031	-0.8781396	-0.3389996
5	100	1555371706	559.248	350.628	-529.968	-6.707317	1.95122	-0.9756098	-530	115	479	0.3346511	-0.02090518	-0.8814966	-0.3324686
5	100	1555371706	668.316	252.54	-551.928	-7.439024	-2.195122	9.512196	-532	111	479	0.3327897	-0.02630696	-0.881283	-0.3345134
5	100	1555371706	808.128	289.872	-644.16	-19.26829	-17.56098	12.43902	-530	111	477	0.3310439	-0.03079318	-0.8811914	-0.3361003
5	100	1555371706	786.9	316.224	-635.376	-27.19512	-43.53659	10.36585	-529	110	479	0.3280672	-0.03463851	-0.8814966	-0.3378399
5	100	1555371706	701.988	355.752	-431.88	-14.63415	-48.78049	9.512196	-525	109	483	0.3243153	-0.03781243	-0.8823206	-0.3389691
5	100	1555371706	624.396	387.96	-409.188	11.95122	-46.46342	10	-522	111	486	0.3207959	-0.03985718	-0.8837855	-0.3382671
5	100	1555371706	504.348	462.624	-320.616	35.85366	-41.21951	10.85366	-521	111	489	0.317647	-0.04126102	-0.8858913	-0.335551
5	100	1555371706	517.524	584.868	-432.612	57.68293	-29.87805	7.804878	-517	115	490	0.3151565	-0.04181036	-0.8883938	-0.3311869
5	100	1555371706	550.464	630.984	-538.752	49.14634	-18.41463	10.85366	-512	121	494	0.3133554	-0.0430311	-0.8905301	-0.3269753
5	100	1555371706	596.58	597.312	-534.36	50.36586	-21.34146	16.58537	-513	126	495	0.3112925	-0.04580828	-0.8924833	-0.3232215
5	100	1555371706	628.788	590.724	-643.428	35.36586	-27.43903	12.80488	-511	131	497	0.3086159	-0.04953154	-0.8943449	-0.3200781
5	100	1555371706	666.852	543.876	-589.992	31.95122	-29.63415	8.292683	-507	136	499	0.3055355	-0.05377362	-0.8958098	-0.318247
5	100	1555371706	603.168	442.86	-566.568	24.14634	-31.58537	4.634147	-506	138	499	0.302184	-0.05752739	-0.8972747	-0.3166601
5	100	1555371706	503.616	412.116	-539.484	21.21951	-39.02439	4.878049	-501	138	501	0.2985553	-0.06088443	-0.8987396	-0.3153172
5	100	1555371706	479.46	445.788	-482.388	32.80488	-41.82927	-0.1219512	-499	142	504	0.2946239	-0.0638142	-0.9003876	-0.3137303
5	100	1555371706	398.94	412.116	-472.14	29.02439	-49.02439	-10.97561	-494	145	507	0.2893789	-0.06515702	-0.9029206	-0.3110447
5	100	1555371706	518.256	404.064	-509.472	66.70732	-38.29268	-15.60976	-491	148	510	0.2844929	-0.06753746	-0.9053621	-0.3079318
5	100	1555371706	594.384	464.82	-544.608	95.48781	-40.73171	-21.34146	-487	149	511	0.2800422	-0.06860561	-0.9084445	-0.3026521
5	100	1555371706	595.116	441.396	-582.672	81.34147	-33.78049	-20.60976	-482	157	516	0.2753817	-0.07074191	-0.9113743	-0.297586
5	100	1555371706	527.04	379.908	-613.416	83.04878	-27.68293	-30.12195	-479	162	515	0.2706048	-0.07330546	-0.9141209	-0.2928861
5	100	1555371706	415.776	380.64	-512.4	70.60976	-4.02439	-20.60976	-478	167	516	0.2674759	-0.07690664	-0.915891	-0.2892849
5	100	1555371706	412.848	413.58	-515.328	80.48781	-2.682927	-24.63415	-477	172	515	0.264693	-0.0802942	-0.9176611	-0.285287
5	100	1555371706	474.336	477.996	-607.56	72.07317	-3.536585	-34.5122	-475	178	517	0.2617616	-0.08410902	-0.919187	-0.2819605
5	100	1555371706	548.268	564.372	-598.776	59.7561	-1.829268	-37.80488	-476	181	518	0.2583707	-0.08829005	-0.9202856	-0.280221
5	100	1555371706	582.672	521.916	-720.288	33.04878	4.756098	-35.4878	-477	185	515	0.2554803	-0.09219642	-0.9209876	-0.2793054
5	100	1555371706	675.636	399.672	-755.424	20.60976	-16.21951	-40.36586	-477	185	516	0.2518487	-0.09604175	-0.9213538	-0.2800989
5	100	1555371706	661.728	289.14	-701.256	15.73171	-32.43903	-36.70732	-474	185	518	0.2466957	-0.09933775	-0.9221473	-0.2809229
5	100	1555371706	635.376	319.152	-670.512	23.29268	-35.2439	-31.95122	-470	185	519	0.2416906	-0.1026032	-0.9231239	-0.2808924
5	100	1555371706	517.524	363.804	-591.456	34.5122	-34.14634	-27.80488	-468	186	520	0.2366019	-0.1052583	-0.9244667	-0.2798242
5	100	1555371706	402.6	373.32	-597.312	41.95122	-4.02439	-19.5122	-467	188	521	0.2335256	-0.1076998	-0.9255654	-0.2778405
5	100	1555371706	412.116	341.112	-554.856	58.65854	0.9756098	-21.34146	-467	191	521	0.2320392	-0.1098361	-0.9264809	-0.2751854
5	100	1555371706	416.508	379.908	-641.232	70.12196	24.14634	-17.56098	-465	195	520	0.2313943	-0.1119419	-0.927488	-0.2714621
5	100	1555371706	462.624	417.972	-710.772	55.12195	42.92683	-11.34146	-467	198	518	0.2330592	-0.1146886	-0.9275796	-0.2685629
5	100	1555371706	513.132	371.856	-688.08	60.48781	28.29268	-14.26829	-471	202	514	0.2342301	-0.1174352	-0.9277322	-0.2658162
5	100	1555371706	453.108	308.172	-696.864	50.73171	35.36586	-7.439024	-472	207	515	0.2354969	-0.120426	-0.9278542	-0.262917
5	100	1555371706	489.708	321.348	-669.048	44.63415	11.82927	-15.60976	-475	210	513	0.2355583	-0.1243934	-0.9278237	-0.2611164
5	100	1555371706	448.716	370.392	-579.744	63.65854	-15.12195	-20.73171	-476	212	511	0.2334572	-0.1279031	-0.9285867	-0.2585833
5	100	1555371706	540.948	395.28	-744.444	81.58537	-1.097561	-22.56098	-475	218	510	0.2314162	-0.1305582	-0.9300821	-0.2536699
5	100	1555371706	508.008	464.82	-726.876	72.19512	16.34146	-32.31707	-475	223	510	0.2304663	-0.1332743	-0.9309977	-0.249733
5	100	1555371706	622.2	412.116	-693.936	64.2683	66.09756	-36.70732	-475	227	507	0.231717	-0.1356243	-0.9309672	-0.2474136
5	100	1555371706	568.764	362.34	-790.56	34.87805	58.65854	-45.12195	-484	228	505	0.2349898	-0.1372112	-0.9300516	-0.2468947
5	100	1555371706	514.596	308.172	-698.328	20.73171	-5.609756	-40.85366	-489	228	503	0.2340669	-0.1395306	-0.9297769	-0.2475051
